Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
India,IND,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,72848004919,75452121702,77037654061,90663623059,1.10776E+11,1.10468E+11,1.28505E+11,1.60811E+11,1.6576E+11,1.81298E+11,1.86929E+11,1.90956E+11,2.1003E+11,2.76776E+11,3.03221E+11,3.0054E+11,3.07046E+11,3.63539E+11,3.73619E+11,3.86514E+11,4.86153E+11,5.4796E+11,5.90788E+11,7.05026E+11,7.60267E+11,8.14771E+11,8.74512E+11,9.7284E+11,1.20145E+12,1.3278E+12,1.54953E+12,1.81017E+12,2.03009E+12,2.35483E+12,2.71162E+12,2.94848E+12,3.54521E+12,3.76207E+12,4.32065E+12,4.57081E+12,4.62407E+12,5.00567E+12,4.86974E+12,5.46794E+12,5.67635E+12,6.39988E+12,7.15179E+12,8.20532E+12,9.25878E+12,1.06601E+13,1.29988E+13,1.50195E+13,1.67511E+13,1.92637E+13,2.09361E+13,2.22753E+13,2.51866E+13,2.82983E+13,3.01628E+13,3.39403E+13,3.61652E+13
India,IND,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,-1.043265903,14.19693356,7.415239544,10.40383295,10.38261014,4.743679749,-4.154384782,-2.062241301,11.038776,-0.165526354,8.361328645,-4.580993848,19.44048949,-5.14704384,-10.06789903,18.27993256,16.63006451,18.99825504,-11.6326437,8.564709925,-5.480822829,3.012559513,6.774625739,5.036120206,7.968947641,3.587318082,13.17227723,12.30309559,8.129178205,18.68929083,-16.51588712,12.92446465,2.30324161,19.47690044,7.780467349,0.909081619,14.88020104,3.779183875,17.63488343,-5.525716484,4.566380194,7.560400388,15.70447722,29.77298665,16.24811468,13.37517259,18.14952482,-5.224140142,17.25295272,14.07918387,3.940115751,4.294068919,-3.706654969,7.693622236,4.729523521,3.674568081,10.83628979,9.745532657,2.282742282,-10.10740125
India,IND,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,2.93837E+11,2.93291E+11,2.9159E+11,3.16096E+11,2.95511E+11,2.54541E+11,3.20316E+11,3.36191E+11,3.46741E+11,3.40021E+11,4.47324E+11,4.5203E+11,4.89268E+11,5.13552E+11,5.55662E+11,6.47062E+11,7.75303E+11,7.47645E+11,8.05984E+11,8.95885E+11,9.42805E+11,9.35103E+11,9.91401E+11,9.82331E+11,1.05402E+12,9.87459E+11,1.0411E+12,1.17361E+12,1.26131E+12,1.4124E+12,1.56924E+12,1.72087E+12,1.80507E+12,2.05381E+12,2.3217E+12,3.05062E+12,3.2425E+12,3.167E+12,3.60672E+12,4.25591E+12,5.02851E+12,5.24521E+12,6.35117E+12,6.95975E+12,8.85116E+12,1.116E+13,1.34359E+13,1.42242E+13,1.63262E+13,1.5537E+13,1.85633E+13,2.14393E+13,2.28984E+13,2.46827E+13,2.51214E+13,2.37028E+13,2.48842E+13,2.60201E+13,2.92327E+13,2.82664E+13,2.69439E+13
India,IND,Final consumption expenditure (current US$),NE.CON.TOTL.CD,34792321598,36540969271,38915229736,43778123130,51117805616,54394573193,42851042995,47393058420,47799884223,51881738172,55326240286,60584508355,64036134461,75179842897,89810713779,85890197379,87093123892,1.03806E+11,1.18062E+11,1.31101E+11,1.63031E+11,1.65954E+11,1.71249E+11,1.86911E+11,1.80251E+11,1.95099E+11,2.10914E+11,2.32654E+11,2.42384E+11,2.3605E+11,2.51521E+11,2.10944E+11,2.20939E+11,2.13534E+11,2.46362E+11,2.67476E+11,2.94225E+11,3.11654E+11,3.19042E+11,3.49552E+11,3.54513E+11,3.6849E+11,3.82824E+11,4.39853E+11,4.87584E+11,5.55766E+11,6.19748E+11,7.98454E+11,8.05841E+11,9.04694E+11,1.10142E+12,1.22676E+12,1.22716E+12,1.26147E+12,1.3982E+12,1.46064E+12,1.59727E+12,1.84257E+12,1.89633E+12,2.05848E+12,1.89096E+12
India,IND,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,11591209600,12880679051,15618970329,20072114610,21630646328,24921885930,27311750304,30536585878,33436640267,37478395976,41888189652,48484965377,51567184750,56531650872,68587572147,80846642791,89789561235,95803289454,1.06357E+11,1.22261E+11,1.41943E+11,1.66317E+11,1.9659E+11,2.27125E+11,2.61164E+11,3.11001E+11,3.67721E+11,4.31669E+11,4.98248E+11,5.70415E+11,6.50168E+11,7.337E+11,8.30849E+11,9.63825E+11,1.07235E+12,1.27072E+12,1.44097E+12,1.70426E+12,2.11079E+12,2.42081E+12,2.5567E+12,2.72306E+12,2.82017E+12,3.03721E+12,3.31528E+12,3.76511E+12,4.17059E+12,4.83112E+12,5.81108E+12,7.29569E+12,8.40373E+12,9.68375E+12,1.0624E+13,1.15651E+13,1.30176E+13,1.43617E+13,1.58666E+13,1.84012E+13,2.03763E+13,2.28502E+13,2.46741E+13
India,IND,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,,,2.7,,2.77,,2.717276,,3.17442,,2.96,,
India,IND,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,41.49789528,35.35906476,27.72933962,22.54361488,19.7062362,15.59772243,17.29731948,15.70603757,13.79390221,15.92124799,15.7367297,17.00629363,19.42871888,23.24609381,20.77006709,20.81392163,19.88012957,21.15607243,24.67372869,28.42211622,27.95135541,27.70127284,21.75914792,16.02111073,13.16458276,14.21030578,15.48953927,14.96982592,14.83576401,13.03295104,12.60740535,12.50842358,11.84061303,12.11739975,12.14527899,11.38683627,12.83317787,12.07116981,11.37552821,11.87445855,9.195539778,9.412097495,9.194177617,9.298540791,9.86579255,10.26754471
India,IND,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,71.13818043,70.84056713,69.41845401,71.09052845,67.03907312,64.01453224,64.73052395,67.40999128,66.44921316,62.24792846,59.49775457,60.21555853,60.11847136,63.67407377,60.90010125,56.97463125,65.93694573,64.2425661,65.35405142,67.22055522,61.36586059,56.04250563,59.67294404,65.23194957,65.71272145,64.8828185,68.70398244,73.09831538,71.41201657,87.16001354,64.84454483,70.86935819,72.63688919,73.52518866,75.56092722,70.54706858,72.44254736,75.88951558,77.73862585,79.04799685,74.70660131,70.14959505,71.00659416,70.30599712,69.46544055,69.51452435,68.10974926,65.6944696,66.41085218,66.04121339,64.0703657,63.52060987,64.49543181,61.12605112,61.15572119,63.94375673,65.33145941,63.97158454,62.05605239,61.59623903,
India,IND,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,1011288821,1088254783,1234808904,1490190463,2010383972,2914594803,3178450157,3398551291,3622400851,3550012166,3815194909,3827926653,4515961320,5167884705,5738469741,5942595183,5796636459,6614564439,6356161518,8030392452,10062141167,11000427519,12277011575,14191837256,17044738890,18897585609,19791960830,20776267074,24678773632,35092846077,46699475817,58040553581,69757132293,55061627135,52308542315,78210856251,76915514527,79215876738,77654804413,80160943501,81766553453,95239156494,1.08736E+11,1.23047E+11,1.29427E+11,1.14973E+11
India,IND,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,6.069707518,6.321639262,6.325997178,7.062249131,5.118442191,8.008187483,6.839310548,6.782552938,9.871067964,8.934272547,8.348941392,7.106342014,6.906893498,5.378180308,5.280853268,5.880466288,5.97735561,6.735591764,5.929919132,5.954250092,,5.645865605,5.943272118,7.016469434,7.062316195,7.058389943,7.673366478,8.943249629,8.140597491,6.40364544,6.729635458,5.245286507,7.441357238,6.848359713,6.666932563,6.00488389,5.562766448,4.992608805,4.559517227,5.21483879,4.441138572,3.959639053,4.331611366,4.816070969,5.95227847,6.243018401,5.478834675,5.081029488,4.78745321,5.53644764,5.032597242,5.837434719,5.943585253,6.472134937,5.267542319,5.640451102,5.98175489,5.198636424,5.233933997
India,IND,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.36,,27.01,,,,23.72,20.14,,28.54,23.36,26.65,23.08,21.45,22.97,14.06,8.99,11.99,6.13,7.04,7.34,7.33,6.32,6.34,,7.49,7.57,6.85,6,8.77,7.65
India,IND,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,21.52991354,21.52873813,22.07547144,22.00822196,29.06055975,25.54909829,25.58168766,32.69174944,30.1416213,30.6800098,32.45764615,31.7494551,38.45658839,44.6764174,54.26935563,67.3620856,70.80906668,78.07236322,91.66925647,94.98041971,100,101.4575246,105.8505949,130.4157343,152.6272553,195.832815,218.1513991,248.1971506,313.2394609,324.6564272,398.2751073,436.8679999,461.9868161,460.7184794,476.6814838,532.7481655,522.0832263,583.7796712,600.7239229,595.7565194,508.2940969
India,IND,Rural population (% of total population),SP.RUR.TOTL.ZS,82.076,81.968,81.782,81.595,81.405,81.215,81.023,80.829,80.634,80.438,80.24,80.009,79.679,79.347,79.009,78.668,78.323,77.974,77.621,77.264,76.902,76.583,76.353,76.121,75.887,75.652,75.415,75.177,74.937,74.695,74.453,74.222,74.016,73.809,73.601,73.393,73.183,72.972,72.76,72.547,72.333,72.082,71.756,71.428,71.097,70.765,70.431,70.094,69.754,69.413,69.07,68.724,68.366,67.997,67.616,67.223,66.818,66.4,65.97,65.528,65.074
India,IND,Population growth (annual %),SP.POP.GROW,,1.998438845,2.03190545,2.056910217,2.071544362,2.080132846,2.083471768,2.091092221,2.113037027,2.15353916,2.20454146,2.257900247,2.301189197,2.327407855,2.331906417,2.321760467,2.304663743,2.291299608,2.286780592,2.29489353,2.309521943,2.323758727,2.328678839,2.320388368,2.295805502,2.259853172,2.220963311,2.183882902,2.146759799,2.110865104,2.076089204,2.039728736,2.003178624,1.970634987,1.943243922,1.918940659,1.895219577,1.869172003,1.839658764,1.805559737,1.76812551,1.72876857,1.689561661,1.651491269,1.615308295,1.579709143,1.545696439,1.509221986,1.464889915,1.410582714,1.350338314,1.288512962,1.231484894,1.182904215,1.145673402,1.116895913,1.090459321,1.06335943,1.037827848,1.013261249,0.9894138
India,IND,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6976874,7218378,7470089,7710913,7916471,8076551,8312718,8513904,8696946,8883719,9086810,9415891,9755881,10095362,10421435,10729051,11121171,11500694,11870308,12232910,12591552,13015895,13424526,13819181,14204342,14585544,15028000,15461107,15887719,16310377,16734484,17334161,17929721,18529059,19143764,19783136,20580819,21385713,22203912,23041662,23903006,24839825,25786782,26729398,27644317,28523599,29442717,30321472,31177160,32031543,32905156,33915003,34932978,36001212,37172772,38481556,40043873,41686437,43392634,45137160,46907459
India,IND,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.718093358,6.718261315,6.719417737,6.722437716,6.729816943,6.740703711,6.72647765,6.721003002,6.71345166,6.687634393,6.636423256,6.551691888,6.45181497,6.350202384,6.265816838,6.209849146,6.160618475,6.132809859,6.13539639,6.180615866,6.271741733,6.397071322,6.564693393,6.745268335,6.899163436,7.004516017,7.055855231,7.069242154,7.059178439,7.048613476,7.051048851,7.058986331,7.07735182,7.101319084,7.122925317,7.137437886,7.144139583,7.146720666,7.149583966,7.158880433,7.177484026,7.200926641,7.235367188,7.27613574,7.316315601,7.352031257,7.386036056,7.415204312,7.445767326,7.48802055,7.546824252,7.61859239,7.707652023,7.802328587,7.885305234,7.94628046,8.001363546,8.033505553,8.046764775,8.047954586,8.04056953
India,IND,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.55982934,13.77497954,13.85672723,13.8041062,13.66939473,13.52681817,13.51060967,13.51394725,13.52052884,13.50075025,13.422009,13.41140293,13.37824866,13.31242435,13.21560372,13.09329822,13.06742699,13.0541795,13.0378729,12.99861526,12.91662546,12.90196543,12.87015483,12.81597166,12.74388608,12.66047874,12.65112831,12.66610815,12.68995006,12.69546882,12.65092659,12.62359099,12.55960124,12.45326203,12.31051075,12.14379788,12.01417931,11.86707713,11.70214778,11.52419675,11.3403911,11.20054968,11.07743246,10.96603594,10.85472789,10.72857101,10.62158461,10.51233767,10.39868564,10.28047189,10.15680547,10.04660778,9.942731615,9.837827562,9.717993994,9.568447354,9.40693021,9.197765288,8.949337283,8.69121651,8.463519229
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.906,5.902,5.894,5.88,5.859,5.83,5.794,5.751,5.702,5.648,5.587,5.519,5.444,5.363,5.278,5.192,5.108,5.029,4.956,4.889,4.827,4.766,4.703,4.636,4.563,4.484,4.399,4.311,4.222,4.132,4.045,3.959,3.877,3.799,3.723,3.651,3.582,3.514,3.446,3.379,3.311,3.244,3.176,3.109,3.041,2.972,2.899,2.823,2.743,2.661,2.581,2.506,2.439,2.381,2.333,2.295,2.266,2.243,2.222,2.202,
India,IND,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,,,,,,75.4,,,,,,,,,94.5,92.7,,,,
India,IND,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.879999995,,,,,,2.400000095,,,,,2.920000076,,,,,3.299999952,,3.690000057,,,,,,5.300000191,4.940000057,4.420000076
India,IND,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.599999905,,,,,,8.430000305,,,,,7.21999979,,,,,8.630000114,,9.539999962,,,,,,22.17000008,21.94000053,19.48999977
India,IND,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,,47.55043332,,,,,,,,,,21.811805,,,,,,,,,,37.87302522,,,,,,,,,,41.93307543,,,36.6694418,,,,,,37.06074319,48.06883435,,,,38.96480865,,,,,32.74934161,,29.53079609,,,,,,27.90728844,28.91517732,34.56920497
India,IND,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.11800003,25.9810009,25.89999962,25.88400078,25.94199944,25.64800072,25.35199928,25.05500031,24.75699997,24.46100044,24.16500092,24.09199905,24.0189991,23.94400024,23.86400032,23.78000069,22.45800018,21.18899918,19.97299957,18.81299973,17.70999908,16.19099998,14.76599979,13.87699986,13.02499962,12.21100044,11.43599987,10.69799995,9.99600029,10.01599979,8.289999962
India,IND,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,4.2,13.1,,,,2.1,,1.6,,,,,,,,
India,IND,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5251.190231,5422.296393,5548.005877,5781.292638,6084.28332,6403.416554,6510.25513,6766.436769,7210.591113,7312.98582,7477.902018,7567.410299,7972.182853,8395.115625,8844.208383,9497.755842,10166.94756,10413.40856,11199.94863,12105.8129,12714.42059,13398.75539,14154.03563,15104.8225,16216.93241,17452.64167,18541.71024,19673.84305,20062.98529,20202.78134
India,IND,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.23999786,,,,,,80.44999695,,,,,80.84999847,,,,,78.16999817,,77.16999817,,,,,,70.65000153,70.38999939,72.16999817
India,IND,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.31999969,62.99000168,62.65999985,62.18000031,61.75999832,61.34999847,61.11999893,60.72000122,60.09000015,59.65000153,59.09999847,58.59999847,57.75999832,56.77999878,56,55.08000183,54.11000061,53.50999832,52.5,51.52000046,49.25999832,47,46.5,45.88999939,45.25999832,44.56000137,43.93000031,43.33000183,42.59999847,
India,IND,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,41,,,,41.6,,,,,,41.1,,,,,,,,,,,43.5,,,,,44.2,,44.4,,,,,,,,,
India,IND,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49615425,0.46109628,0.49635458,0.33412267,0.56003073,0.42380516,0.42425417,0.54245312,0.70863594,0.39011872,0.43798835,0.4227499,0.46134394,0.15159399,0.42667859,0.41934901,0.38894691,0.33884421,0.50652031,0.53155603,
India,IND,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.625998318,,,1.731942594,1.569167852,,1.708365232,1.102943718,,1.094311476,,1.119422168,,,,,,,,,
India,IND,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,15.9,15,14,13.6,13.7,13.5,12.9,12.6,12.4,12.9,12.8,12.2,11.8,11,10.8,10.6,10.5,11,11.1,
India,IND,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,,,,,,,,,,40.1,,,,
India,IND,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,46.8,37,,,,,,46.4,,,,,,,,,,54.9,,,,
India,IND,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.320940008,1.238882403,1.153741887,1.07258235,0.998534708,0.92180583,0.851671708,0.783803408,0.716978792,0.652477821,0.591636997,0.537493104,0.490994455,0.452158124,0.41757071,0.389450104,0.36466998,0.346716328,,,
India,IND,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7,,,,,,66.6,,,,61.7,61.7,,69.1,,64.01062,,,,,,,,71.9,,,,
India,IND,Number of under-five deaths,SH.DTH.MORT,4421984,4423671,4426296,4430493,4436738,4443357,4449787,4458961,4468498,4476462,4482479,4481044,4474139,4458334,4431721,4393096,4345320,4289129,4228515,4165858,4104186,4046077,3991127,3939449,3886229,3826388,3758271,3681880,3596990,3507760,3418076,3331575,3246480,3162651,3079675,2993896,2905674,2815167,2721709,2626113,2529252,2431923,2334769,2239666,2143841,2047439,1948338,1845726,1740382,1633079,1525847,1421875,1321592,1228875,1143835,1066397,996481,933146,876076,826837,783314
India,IND,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,,,,,,,,,,13.3,,,,
India,IND,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.88233,,,70.25823,62.91641,59.80892,56.92187,,,77.55281,71.54343,60.97288,54.44577,49.27271,,,,,,,
India,IND,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.092760086,,,,,,,,,
India,IND,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4794693,,75.56707001,80.21961212
India,IND,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,32.94430923,33.46044922,33.92897034,,34.40671921,34.56129837,35.19033051,35.55281067,,38.30503845,39.89234924,42.00860977,43.12081146,45.96646881,,48.04589081,47.38993835,47.11045074,46.89561844,,,,55.17156982,54.96817017,54.56690979,54.25267029,54.216259,,49.84114075,51.7240181,51.83937073,53.22291183,54.25988007,56.09571075,58.42649841,59.05300903,60.83147049,63.3456192,61.48292923,64.90872955,67.65908813,70.23729706,68.11627197,73.34300995,73.1364975,74.24894714,72.95886993,73.86634827,73.14083099,75.66000366
India,IND,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,,,,,,,,,,,,1.106870055,,,,,,,,,,2.497040033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.01237965,,,,,,,,,
India,IND,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,,73.20033,,,,,,,,,,,,,,,,,,,87.70998,,,,,,,,,,89.95597,89.21465,88.54219,89.15205,,,,96.98103,95.8157,94.04728,94.90825,94.19646,96.1601,96.99684,,,,,,,
India,IND,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,,,,,,,,,,,,,,32.60126877,,,,,,,,,,,,,49.74515152,57.47808075,,,,,,,54.97079849,,,,,60.40161133,58.71371841,63.53697968,,,,,,,,,,,,81.47132874,,90.94448853,87.15028381,,87.03320313,,
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,78.51403809,79.25318909,82.36695099,81.76989746,82.64151764,82.49433136,85.09848022,81.30538177,81.08094025,82.44386292,84.01159668,84.65882874,86.56999207,88.14753723,87.94772339,90.07463837,87.8979187,89.19120026,92.14172363,91.44030762,91.14649963,91.4284668,93.118927,94.2408905,93.97062683,93.84932709,93.48976898,91.877388,92.56268311,94.27111816,94.1149292,94.74552917,102.6829071,,,,110.0201187,110.6973801,109.4510727,109.1013718,108.3233566,109.7612991,110.583313,107.8644104,108.4852295,114.5383224,112.9578629,,96.82868195,99.90045929
India,IND,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,,,,,,,,,,,,1.085109949,1.185379982,1.313259959,,1.411399961,1.522570014,1.748129964,1.755499959,,,2.241830111,2.007920027,2.365600109,2.224119902,2.284810066,2.74567008,2.75225997,3.021670103,3.030560017,2.791729927,3.068639994,2.821029902,2.85532999,3.846139908,4.28181982,4.250380039,3.190409899,,,,,,,,,,,,,,,,,,,,62.02412033,62.3445816,64.20426178,61.34072876
India,IND,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.615840313,,,,,,,,,
India,IND,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,4.7619,4.7619,4.7619,4.7619,4.7619,4.762,7,7.5,7.5,7.5,7.5,7.4416,7.7306,7.863,7.9756,8.6534,8.9383,8.5625,8.2062,8.0764,7.8928,8.9294,9.6283,10.3121,11.8868,12.2374,12.7865,12.9685,14.4767,16.6624,17.9485,24.5186,26.4113,31.3643,31.3977,33.4622,35.5008,37.1583,42.0622,43.3342,45.6855,47.6936,48.4061,45.9525,44.9318,44.2736,45.2495,40.2607,45.9936,47.4437,45.5622,47.9215,54.4091,60.5019,61.1436,65.4685,67.072,64.4549,69.9229,70.897,74.225
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190,1210,1280,1350,1440,1560,1670,1740,1840,1990,2070,2190,2270,2450,2680,2930,3210,3510,3630,3890,4190,4450,4800,4990,5170,5400,5720,6120,6600,6930,6440
India,IND,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,6.042585186,6.860309484,7.699568372,9.590284724,9.494434838,8.664753559,6.572307146,5.469007569,9.956722724,11.23435773,11.36808794,10.04659303,10.39284556,12.08605988,9.761464526,12.77774119,15.21073976,14.55396142,14.01167059,14.30845175,12.50197934,14.23139399,14.6805593,14.36414935,15.03947421,16.09089169,15.29062372,16.6213838,18.27611308,20.26484717,21.63937451,21.90319985,23.34061486,23.54577798,24.72334662,25.7592716,25.11389215,25.05944148,24.28137624,23.81502385,24.31318339,24.09169268,25.65625818,27.62003248,31.24374971,32.25512987,34.08758413,34.3773732,32.78470286,32.58044411,34.26753437,32.70831983,32.85518998,32.05907377,31.43142609,30.56442821,30.39617069,30.50765137,29.7944106,28.28841028,28.91785599
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.722742533,2.931127737,5.994353261,7.452950122,-2.63577011,-0.05532877,7.82596303,3.387929176,6.539700296,5.157229736,1.642930384,-0.553301312,3.295521135,1.18533626,9.149912015,1.663103637,7.254764586,5.712532089,-5.238182703,6.735821528,6.006203624,3.47573324,7.288892901,3.820737856,5.254299223,4.77656417,3.965355634,9.62778292,5.947343328,5.533454563,1.056831433,5.482396022,4.75077622,6.658924067,7.57449184,7.549522249,4.049820849,6.184415821,8.845755561,3.840991157,4.823966264,3.803975321,7.860381476,7.922936613,7.923430621,8.060732573,7.660815065,3.08669806,7.861888833,8.497584702,5.241315001,5.456388753,6.386106401,7.410227605,7.996253786,8.256305502,6.795383419,6.532989011,4.041554187,-7.251754782
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.14542765,4.40561673,8.353623886,8.551676966,8.300369406,13.27070656,8.616204711,2.415383587,3.34336434,1.562243485,5.32484105,10.8396027,17.82971565,16.66751573,-1.64868155,5.981859342,5.637229339,2.460282317,15.72804321,11.50832081,10.82758198,8.095863097,8.552859607,7.923232845,7.193785446,6.789400453,9.327893305,8.232515365,8.436808873,10.66830385,13.75181894,8.96515236,9.861782853,9.980044775,9.06270222,7.575018288,6.476271263,8.010167523,3.068395521,3.644970161,3.215616017,3.715683777,3.867798086,5.725413227,5.621903263,8.400938217,6.944418254,9.193969626,7.040365435,10.52603086,8.733580144,7.934386248,6.186504001,3.331756917,2.279588108,3.237974951,3.969257934,3.737251671,3.566001422,4.611673928
